s__Candidatus_Cibionibacter_quicibialis,1.63018,ERR10900615
s__Lachnospira_eligens,1.35962,ERR10900615
s__Roseburia_faecis,1.34722,ERR10900615
s__Blautia_obeum,1.14677,ERR10900615
s__Blautia_wexlerae,1.11761,ERR10900615
s__Collinsella_aerofaciens,0.8927,ERR10900615
s__Faecalibacterium_prausnitzii,0.86151,ERR10900615
s__Agathobaculum_butyriciproducens,0.82763,ERR10900615
s__GGB3524_SGB4704,0.78776,ERR10900615
s__Ruminococcus_torques,0.74296,ERR10900615
s__Bifidobacterium_breve,0.72997,ERR10900615
s__Coprococcus_SGB4669,0.68199,ERR10900615
s__Duodenibacillus_massiliensis,0.67943,ERR10900615
s__Faecalibacillus_intestinalis,0.6068,ERR10900615
s__Dorea_longicatena,0.50302,ERR10900615
s__Dorea_formicigenerans,0.50129,ERR10900615
s__Sutterella_wadsworthensis,0.45745,ERR10900615
s__Clostridiaceae_bacterium_Marseille_Q4149,0.4525,ERR10900615
s__Bacteroides_ovatus,0.39127,ERR10900615
s__Bacteroides_stercoris,0.36866,ERR10900615
s__Streptococcus_salivarius,0.35417,ERR10900615
s__Fusicatenibacter_saccharivorans,0.28228,ERR10900615
s__Enterococcus_SGB6173,0.27688,ERR10900615
s__Anaerobutyricum_hallii,0.24439,ERR10900615
s__Clostridium_sp_NSJ_42,0.22841,ERR10900615
s__GGB51647_SGB4348,0.22647,ERR10900615
s__Faecalibacterium_prausnitzii,0.21441,ERR10900615
s__Parabacteroides_distasonis,0.20784,ERR10900615
s__Roseburia_inulinivorans,0.20721,ERR10900615
s__Ruminococcus_bromii,0.19937,ERR10900615
s__Clostridium_sp_AF20_17LB,0.19334,ERR10900615
s__Phocaeicola_dorei,0.17944,ERR10900615
s__Clostridium_sp_AF34_10BH,0.17333,ERR10900615
s__Eggerthella_lenta,0.16118,ERR10900615
s__GGB4964_SGB6927,0.14515,ERR10900615
s__Bacteroides_fragilis,0.13547,ERR10900615
s__Veillonella_atypica,0.12932,ERR10900615
s__Clostridium_SGB4750,0.12828,ERR10900615
s__Escherichia_coli,0.1244,ERR10900615
s__Lacrimispora_amygdalina,0.11829,ERR10900615
s__Haemophilus_parainfluenzae,0.10812,ERR10900615
s__Clostridiaceae_bacterium,0.10749,ERR10900615
s__Sarcina_ventriculi,0.09963,ERR10900615
s__GGB79998_SGB48024,0.09225,ERR10900615
s__Clostridium_fessum,0.07117,ERR10900615
s__Clostridium_sp_AM22_11AC,0.06362,ERR10900615
s__Bacteroides_congonensis,0.06207,ERR10900615
s__Roseburia_hominis,0.05938,ERR10900615
s__Ruminococcus_bicirculans,0.05866,ERR10900615
s__Veillonella_parvula,0.05702,ERR10900615
s__Anaerostipes_SGB4708,0.05087,ERR10900615
s__Intestinibacter_bartlettii,0.0504,ERR10900615
s__Clostridiaceae_bacterium_AF18_31LB,0.04295,ERR10900615
s__Lacrimispora_celerecrescens,0.04215,ERR10900615
s__Flavonifractor_plautii,0.03997,ERR10900615
s__Clostridiaceae_bacterium_Marseille_Q4145,0.03995,ERR10900615
s__Veillonella_dispar,0.03634,ERR10900615
s__Clostridium_SGB6179,0.03509,ERR10900615
s__Ruminococcus_callidus,0.03116,ERR10900615
s__Anaerobutyricum_soehngenii,0.02903,ERR10900615
s__Collinsella_SGB4121,0.02509,ERR10900615
s__Clostridium_sp_AM33_3,0.01782,ERR10900615
s__Clostridiales_bacterium_KLE1615,0.01337,ERR10900615
s__Coprobacter_secundus,0.01214,ERR10900615
s__GGB9760_SGB15372,0.00647,ERR10900615
s__Streptococcus_lactarius,0.00418,ERR10900615
s__Haemophilus_haemolyticus,0.00392,ERR10900615
s__Lachnospiraceae_bacterium_AM48_27BH,0.00273,ERR10900615
s__GGB4456_SGB6141,0.00145,ERR10900615
s__Clostridium_sp_AF34_13,0.00132,ERR10900615
s__Romboutsia_timonensis,0.00128,ERR10900615
s__Clostridium_sp_AF27_2AA,0.00111,ERR10900615
s__Bacteroides_fragilis,51.54917,ERR10900616
s__Bifidobacterium_longum,18.46604,ERR10900616
s__Veillonella_seminalis,13.80494,ERR10900616
s__Escherichia_coli,4.24533,ERR10900616
s__Ruminococcus_gnavus,2.58022,ERR10900616
s__Megasphaera_micronuciformis,1.9773,ERR10900616
s__Bifidobacterium_breve,1.66481,ERR10900616
s__Limosilactobacillus_mucosae,1.21373,ERR10900616
s__GGB15850_SGB5785,0.84084,ERR10900616
s__Erysipelatoclostridium_ramosum,0.62549,ERR10900616
s__Veillonella_magna,0.61907,ERR10900616
s__Phocaeicola_vulgatus,0.60689,ERR10900616
s__Flavonifractor_plautii,0.49909,ERR10900616
s__Streptococcus_salivarius,0.28071,ERR10900616
s__GGB9832_SGB15480,0.22455,ERR10900616
s__Enterococcus_avium,0.16045,ERR10900616
s__Megasphaera_vaginalis,0.1298,ERR10900616
s__Olsenella_uli,0.09671,ERR10900616
s__Ligilactobacillus_saerimneri,0.06313,ERR10900616
s__Senegalimassilia_anaerobia,0.04623,ERR10900616
s__Enterococcus_faecium,0.0454,ERR10900616
s__Streptococcus_lactarius,0.04203,ERR10900616
s__Enterococcus_durans,0.03188,ERR10900616
s__Lactococcus_lactis,0.02881,ERR10900616
s__Veillonella_atypica,0.02774,ERR10900616
s__Eggerthella_lenta,0.02315,ERR10900616
s__Intestinibacter_bartlettii,0.02197,ERR10900616
s__Rothia_mucilaginosa,0.02037,ERR10900616
s__Actinomyces_urogenitalis,0.01759,ERR10900616
s__Succinatimonas_hippei,0.01464,ERR10900616
s__Streptococcus_mitis,0.01099,ERR10900616
s__Veillonella_parvula,0.00928,ERR10900616
s__GGB6569_SGB9281,0.0054,ERR10900616
s__Clostridium_neonatale,0.00471,ERR10900616
s__Lactobacillus_crispatus,0.00079,ERR10900616
s__Veillonella_dispar,0.00075,ERR10900616
s__Bifidobacterium_longum,86.04644,ERR10900617
s__Bifidobacterium_bifidum,7.41049,ERR10900617
s__Klebsiella_pneumoniae,2.79894,ERR10900617
s__Escherichia_coli,1.71271,ERR10900617
s__Streptococcus_lactarius,0.7804,ERR10900617
s__Bifidobacterium_breve,0.52308,ERR10900617
s__GGB9369_SGB14350,0.35008,ERR10900617
s__Rothia_mucilaginosa,0.15316,ERR10900617
s__Isoptericola_variabilis,0.15032,ERR10900617
s__Streptococcus_vestibularis,0.04266,ERR10900617
s__Actinomyces_SGB17154,0.02693,ERR10900617
s__Limosilactobacillus_fermentum,0.0032,ERR10900617
s__Ligilactobacillus_salivarius,0.0016,ERR10900617
s__GGB4574_SGB6324,17.63524,ERR10900618
s__Ruminococcus_bromii,8.27113,ERR10900618
s__Faecalibacterium_prausnitzii,6.99713,ERR10900618
s__Faecalibacterium_prausnitzii,6.19494,ERR10900618
s__Lacrimispora_celerecrescens,4.13874,ERR10900618
s__Holdemanella_biformis,3.70777,ERR10900618
s__Ruminococcus_sp_AF13_28,3.61391,ERR10900618
s__Oscillibacter_sp_ER4,2.63833,ERR10900618
s__GGB79734_SGB15291,2.32335,ERR10900618
s__Eubacterium_rectale,2.0617,ERR10900618
s__Candidatus_Cibionibacter_quicibialis,1.98195,ERR10900618
s__GGB3280_SGB4333,1.97604,ERR10900618
s__GGB3176_SGB4194,1.94103,ERR10900618
s__Fusicatenibacter_saccharivorans,1.87249,ERR10900618
s__Candidatus_Catenibacterium_tridentinum,1.84485,ERR10900618
s__Blautia_SGB4815,1.50244,ERR10900618
s__Blautia_stercoris,1.28305,ERR10900618
s__Anaerobutyricum_soehngenii,1.25411,ERR10900618
s__Coprococcus_eutactus,1.14787,ERR10900618
s__Staphylococcus_SGB6340,1.04414,ERR10900618
s__Blautia_sp_MSK_20_85,1.03938,ERR10900618
s__Faecalibacterium_prausnitzii,0.96922,ERR10900618
s__Blautia_wexlerae,0.95505,ERR10900618
s__Blautia_faecicola,0.84955,ERR10900618
s__Holdemanella_porci,0.84569,ERR10900618
s__Waltera_intestinalis,0.81245,ERR10900618
s__Dorea_longicatena,0.76927,ERR10900618
s__GGB4605_SGB6378,0.70428,ERR10900618
s__Escherichia_coli,0.6258,ERR10900618
s__Corynebacterium_SGB6371,0.60433,ERR10900618
s__Ruminococcus_sp_NSJ_13,0.59661,ERR10900618
s__Streptococcus_equinus,0.58323,ERR10900618
s__Dorea_formicigenerans,0.58267,ERR10900618
s__Blautia_wexlerae,0.55388,ERR10900618
s__Collinsella_SGB14861,0.53143,ERR10900618
s__Blautia_massiliensis,0.48674,ERR10900618
s__Anaerobutyricum_hallii,0.47484,ERR10900618
s__GGB9713_SGB15249,0.47176,ERR10900618
s__Catenibacterium_SGB4425,0.42979,ERR10900618
s__Blautia_luti,0.41913,ERR10900618
s__Faecalibacillus_faecis,0.40459,ERR10900618
s__Roseburia_inulinivorans,0.3658,ERR10900618
s__GGB9593_SGB15015,0.3537,ERR10900618
s__Anaerostipes_hadrus,0.35196,ERR10900618
s__Dorea_sp_AF36_15AT,0.35188,ERR10900618
s__Roseburia_sp_AF02_12,0.34002,ERR10900618
s__Ruminococcus_torques,0.30848,ERR10900618
s__GGB3118_SGB4130,0.3035,ERR10900618
s__Coprococcus_catus,0.30333,ERR10900618
s__Faecalibacillus_intestinalis,0.29854,ERR10900618
s__Clostridium_sp_1001270H_150608_G6,0.29067,ERR10900618
s__Senegalimassilia_anaerobia,0.27463,ERR10900618
s__Slackia_isoflavoniconvertens,0.27284,ERR10900618
s__Prevotella_copri_clade_C,0.26916,ERR10900618
s__Blautia_faecis,0.26829,ERR10900618
s__Faecalibacterium_SGB15346,0.26196,ERR10900618
s__GGB9760_SGB15372,0.25394,ERR10900618
s__GGB3429_SGB71704,0.24769,ERR10900618
s__Clostridiales_bacterium_KLE1615,0.24494,ERR10900618
s__Lachnospira_eligens,0.2364,ERR10900618
s__GGB9616_SGB15052,0.23617,ERR10900618
s__GGB9642_SGB15119,0.22634,ERR10900618
s__Streptococcus_salivarius,0.21612,ERR10900618
s__GGB9760_SGB15373,0.20966,ERR10900618
s__Eubacteriaceae_bacterium,0.20939,ERR10900618
s__GGB4658_SGB6445,0.20136,ERR10900618
s__Clostridium_SGB4648,0.19552,ERR10900618
s__Prevotella_copri_clade_B,0.19271,ERR10900618
s__Agathobaculum_butyriciproducens,0.18124,ERR10900618
s__Collinsella_aerofaciens,0.18087,ERR10900618
s__GGB13404_SGB14252,0.17562,ERR10900618
s__Eubacterium_ramulus,0.17512,ERR10900618
s__Eubacterium_SGB4961,0.16795,ERR10900618
s__Firmicutes_bacterium_AF16_15,0.16753,ERR10900618
s__Collinsella_bouchesdurhonensis,0.15279,ERR10900618
s__GGB3138_SGB4151,0.14724,ERR10900618
s__Holdemania_filiformis,0.13987,ERR10900618
s__Coprococcus_SGB4580,0.13966,ERR10900618
s__GGB18384_SGB72500,0.12709,ERR10900618
s__Lachnospiraceae_bacterium_OM04_12BH,0.12444,ERR10900618
s__GGB4597_SGB6359,0.12328,ERR10900618
s__Ellagibacter_isourolithinifaciens,0.1158,ERR10900618
s__GGB1495_SGB2071,0.11339,ERR10900618
s__Ruminococcus_sp_BSD2780120874_150323_B10,0.1128,ERR10900618
s__Prevotella_copri_clade_E,0.11058,ERR10900618
s__Dysosmobacter_sp_BX15,0.1079,ERR10900618
s__GGB9699_SGB15216,0.10559,ERR10900618
s__Prevotella_copri_clade_A,0.10542,ERR10900618
s__Lactococcus_lactis,0.10415,ERR10900618
s__GGB3306_SGB4371,0.10236,ERR10900618
s__GGB3637_SGB4930,0.09597,ERR10900618
s__Roseburia_hominis,0.09507,ERR10900618
s__Clostridium_SGB6179,0.09335,ERR10900618
s__Eubacterium_siraeum,0.09241,ERR10900618
s__GGB9759_SGB15370,0.09186,ERR10900618
s__Enterococcus_durans,0.09178,ERR10900618
s__GGB1247_SGB1668,0.08051,ERR10900618
s__Ruthenibacterium_lactatiformans,0.07733,ERR10900618
s__Clostridium_SGB4909,0.07521,ERR10900618
s__Ruminococcus_sp_AF41_9,0.07411,ERR10900618
s__GGB3588_SGB4808,0.07389,ERR10900618
s__Blautia_sp_Marseille_P3087,0.0727,ERR10900618
s__Formosa_SGB1638,0.07144,ERR10900618
s__Clostridiaceae_bacterium,0.06774,ERR10900618
s__GGB79770_SGB15022,0.06523,ERR10900618
s__Oscillospiraceae_bacterium,0.06452,ERR10900618
s__GGB3256_SGB4303,0.06264,ERR10900618
s__GGB5988_SGB8609,0.05964,ERR10900618
s__GGB9606_SGB15038,0.05958,ERR10900618
s__GGB35068_SGB47850,0.05753,ERR10900618
s__GGB49418_SGB69331,0.05507,ERR10900618
s__GGB51269_SGB5062,0.05492,ERR10900618
s__GGB9618_SGB15064,0.05058,ERR10900618
s__Blautia_obeum,0.04817,ERR10900618
s__Butyricicoccus_SGB14990,0.04657,ERR10900618
s__Enterococcus_italicus,0.04355,ERR10900618
s__Oscillospiraceae_bacterium_Marseille_Q3528,0.04166,ERR10900618
s__Blautia_obeum,0.04068,ERR10900618
s__Prevotella_sp_P4_51,0.03717,ERR10900618
s__Lachnospiraceae_bacterium,0.03501,ERR10900618
s__Alistipes_shahii,0.03496,ERR10900618
s__GGB9710_SGB15239,0.03482,ERR10900618
s__Clostridium_fessum,0.03176,ERR10900618
s__GGB33085_SGB1672,0.03008,ERR10900618
s__GGB9522_SGB14921,0.02902,ERR10900618
s__Prevotella_sp_885,0.02854,ERR10900618
s__Faecalibacterium_prausnitzii,0.02577,ERR10900618
s__Lachnospiraceae_unclassified_SGB69346,0.02395,ERR10900618
s__Brachyspira_pilosicoli,0.02369,ERR10900618
s__Faecalibacterium_prausnitzii,0.02265,ERR10900618
s__Ligilactobacillus_ruminis,0.02255,ERR10900618
s__GGB6012_SGB8645,0.02227,ERR10900618
s__GGB1380_SGB1883,0.02113,ERR10900618
s__Lachnospiraceae_bacterium_OF09_6,0.02081,ERR10900618
s__GGB33469_SGB15236,0.02078,ERR10900618
s__Faecalibacterium_prausnitzii,0.02025,ERR10900618
s__GGB9627_SGB15081,0.01734,ERR10900618
s__Desulfovibrio_SGB5077,0.01476,ERR10900618
s__Roseburia_SGB4949,0.01398,ERR10900618
s__GGB9290_SGB14247,0.01235,ERR10900618
s__GGB4584_SGB6338,0.0122,ERR10900618
s__Gemmiger_formicilis,0.01117,ERR10900618
s__Prevotella_copri_clade_G,0.01117,ERR10900618
s__Streptococcus_parasanguinis,0.0111,ERR10900618
s__GGB4642_SGB6421,0.01081,ERR10900618
s__Eggerthella_lenta,0.01005,ERR10900618
s__Blautia_glucerasea,0.00902,ERR10900618
s__Haemophilus_parainfluenzae,0.00841,ERR10900618
s__Enterococcus_faecium,0.00792,ERR10900618
s__GGB9618_SGB15065,0.00683,ERR10900618
s__GGB3213_SGB4243,0.00607,ERR10900618
s__GGB2983_SGB3965,0.00532,ERR10900618
s__GGB9760_SGB15374,0.00502,ERR10900618
s__Coprococcus_comes,0.00469,ERR10900618
s__GGB9747_SGB15356,0.00454,ERR10900618
s__GGB3570_SGB4777,0.00443,ERR10900618
s__Streptococcus_mitis,0.00439,ERR10900618
s__GGB80011_SGB15267,0.00396,ERR10900618
s__Dorea_sp_AF24_7LB,0.00316,ERR10900618
s__Eubacterium_ventriosum,0.00214,ERR10900618
s__Mediterraneibacter_butyricigenes,0.00165,ERR10900618
s__Faecalicatena_fissicatena,0.00154,ERR10900618
s__Clostridium_sp_AM22_11AC,0.00151,ERR10900618
s__Prevotella_copri_clade_C,24.94455,ERR10900619
s__Prevotella_copri_clade_A,19.80928,ERR10900619
s__Faecalibacterium_prausnitzii,5.98552,ERR10900619
s__Bifidobacterium_catenulatum,5.28408,ERR10900619
s__Eubacterium_rectale,3.80869,ERR10900619
s__GGB1247_SGB1668,3.7249,ERR10900619
s__Prevotella_SGB1635,3.31411,ERR10900619
s__Bifidobacterium_bifidum,2.84486,ERR10900619
s__GGB4266_SGB5809,2.11567,ERR10900619
s__Faecalibacterium_prausnitzii,1.60414,ERR10900619
s__Faecalibacterium_SGB15346,1.56729,ERR10900619
s__Gemmiger_formicilis,1.49197,ERR10900619
s__Clostridium_sp_AF34_10BH,1.4848,ERR10900619
s__Ruminococcus_bromii,1.295,ERR10900619
s__Faecalibacterium_prausnitzii,1.2451,ERR10900619
s__Faecalibacterium_prausnitzii,1.22089,ERR10900619
s__Lachnospira_eligens,1.19793,ERR10900619
s__Streptococcus_salivarius,1.01733,ERR10900619
s__Clostridium_SGB4909,0.85365,ERR10900619
s__Faecalibacterium_prausnitzii,0.83332,ERR10900619
s__Duodenibacillus_massiliensis,0.8087,ERR10900619
s__GGB9713_SGB15249,0.53272,ERR10900619
s__Blautia_faecicola,0.50864,ERR10900619
s__Alloprevotella_tannerae,0.4451,ERR10900619
s__Akkermansia_muciniphila,0.42462,ERR10900619
s__Ligilactobacillus_ruminis,0.41669,ERR10900619
s__Butyricicoccus_sp_AM29_23AC,0.39968,ERR10900619
s__Lachnospiraceae_unclassified_SGB69346,0.38474,ERR10900619
s__Bifidobacterium_breve,0.38244,ERR10900619
s__Lachnospira_pectinoschiza,0.36182,ERR10900619
s__Streptococcus_lactarius,0.33764,ERR10900619
s__Ruminococcus_callidus,0.33659,ERR10900619
s__Faecalibacterium_prausnitzii,0.33071,ERR10900619
s__GGB79734_SGB15291,0.32495,ERR10900619
s__Blautia_wexlerae,0.32172,ERR10900619
s__Catenibacterium_SGB4425,0.31958,ERR10900619
s__Faecalibacillus_intestinalis,0.29593,ERR10900619
s__Anaerotignum_faecicola,0.29016,ERR10900619
s__Anaerostipes_hadrus,0.28453,ERR10900619
s__Dorea_longicatena,0.27126,ERR10900619
s__Collinsella_aerofaciens,0.26381,ERR10900619
s__Candidatus_Cibionibacter_quicibialis,0.26182,ERR10900619
s__Clostridiaceae_unclassified_SGB4771,0.23388,ERR10900619
s__Escherichia_coli,0.22771,ERR10900619
s__GGB3524_SGB4704,0.22062,ERR10900619
s__GGB9568_SGB14980,0.21514,ERR10900619
s__Ruminococcus_torques,0.20112,ERR10900619
s__Oscillospiraceae_unclassified_SGB15253,0.18548,ERR10900619
s__Dysosmobacter_sp_BX15,0.17106,ERR10900619
s__Bacteroides_caccae,0.16858,ERR10900619
s__Veillonella_parvula,0.16477,ERR10900619
s__Bifidobacterium_pseudocatenulatum,0.15974,ERR10900619
s__Oscillibacter_sp_ER4,0.15868,ERR10900619
s__Alistipes_finegoldii,0.1448,ERR10900619
s__Dorea_formicigenerans,0.1445,ERR10900619
s__Coprococcus_SGB4669,0.13061,ERR10900619
s__GGB9061_SGB13979,0.12489,ERR10900619
s__GGB3486_SGB4658,0.12366,ERR10900619
s__Clostridium_sp_AF20_17LB,0.12321,ERR10900619
s__Clostridiaceae_bacterium_AF18_31LB,0.1157,ERR10900619
s__Clostridiales_bacterium_KLE1615,0.11271,ERR10900619
s__GGB9616_SGB15052,0.1117,ERR10900619
s__Lachnospira_sp_NSJ_43,0.10787,ERR10900619
s__Bacteroides_finegoldii,0.10641,ERR10900619
s__Odoribacter_splanchnicus,0.10559,ERR10900619
s__Streptococcus_parasanguinis,0.1025,ERR10900619
s__Desulfovibrio_SGB5077,0.09151,ERR10900619
s__Holdemanella_porci,0.08966,ERR10900619
s__Fusicatenibacter_saccharivorans,0.08621,ERR10900619
s__Lacrimispora_amygdalina,0.08615,ERR10900619
s__Senegalimassilia_anaerobia,0.08517,ERR10900619
s__Bacteroides_uniformis,0.07,ERR10900619
s__Lachnospiraceae_bacterium_OM04_12BH,0.0697,ERR10900619
s__Anaerobutyricum_hallii,0.06833,ERR10900619
s__Holdemanella_biformis,0.06725,ERR10900619
s__Coprococcus_comes,0.0651,ERR10900619
s__Bacteroides_thetaiotaomicron,0.06047,ERR10900619
s__GGB9634_SGB15101,0.05989,ERR10900619
s__Clostridiaceae_bacterium_Marseille_Q4145,0.05949,ERR10900619
s__Paraprevotella_clara,0.05743,ERR10900619
s__Clostridiaceae_bacterium_Marseille_Q4143,0.05512,ERR10900619
s__Sutterella_wadsworthensis,0.05427,ERR10900619
s__GGB9642_SGB15119,0.05378,ERR10900619
s__Lacrimispora_celerecrescens,0.05129,ERR10900619
s__Lachnospiraceae_bacterium_AM48_27BH,0.04963,ERR10900619
s__Bacteroides_ovatus,0.0472,ERR10900619
s__Faecalicatena_fissicatena,0.04626,ERR10900619
s__Erysipelotrichaceae_bacterium_7770_A6,0.04617,ERR10900619
s__Clostridium_sp_AM22_11AC,0.04569,ERR10900619
s__Bilophila_wadsworthia,0.0417,ERR10900619
s__Vescimonas_coprocola,0.0392,ERR10900619
s__Slackia_isoflavoniconvertens,0.03819,ERR10900619
s__Clostridium_SGB4750,0.03666,ERR10900619
s__Agathobaculum_butyriciproducens,0.03629,ERR10900619
s__GGB4774_SGB6609,0.03574,ERR10900619
s__Firmicutes_bacterium_AF16_15,0.03543,ERR10900619
s__Eubacteriales_unclassified_SGB15145,0.03489,ERR10900619
s__Blautia_obeum,0.03412,ERR10900619
s__Alistipes_senegalensis,0.03053,ERR10900619
s__Phocaeicola_vulgatus,0.03017,ERR10900619
s__Rothia_mucilaginosa,0.02976,ERR10900619
s__Eubacterium_ramulus,0.02869,ERR10900619
s__Candidatus_Campylobacter_infans,0.02827,ERR10900619
s__Ruminococcus_sp_AF13_28,0.02717,ERR10900619
s__Streptococcus_sobrinus,0.02369,ERR10900619
s__Waltera_intestinalis,0.02353,ERR10900619
s__Clostridium_sp_AF12_28,0.02322,ERR10900619
s__GGB9747_SGB15356,0.02232,ERR10900619
s__Roseburia_inulinivorans,0.02135,ERR10900619
s__Clostridium_fessum,0.02112,ERR10900619
s__Streptococcus_mitis,0.02024,ERR10900619
s__Clostridiales_bacterium,0.01993,ERR10900619
s__GGB3612_SGB4882,0.01906,ERR10900619
s__Streptococcus_peroris,0.01765,ERR10900619
s__Veillonella_dispar,0.01721,ERR10900619
s__GGB9759_SGB15370,0.01674,ERR10900619
s__Collinsella_SGB14861,0.01502,ERR10900619
s__Parabacteroides_merdae,0.01428,ERR10900619
s__GGB9616_SGB15051,0.01332,ERR10900619
s__Phocaeicola_dorei,0.01228,ERR10900619
s__Clostridium_sp_AM33_3,0.01128,ERR10900619
s__GGB13404_SGB14252,0.01079,ERR10900619
s__Haemophilus_parainfluenzae,0.0105,ERR10900619
s__Ruminococcus_bicirculans,0.00997,ERR10900619
s__Oscillospiraceae_bacterium_Marseille_Q3528,0.00918,ERR10900619
s__GGB58485_SGB80143,0.00814,ERR10900619
s__Fusobacterium_nucleatum,0.00765,ERR10900619
s__Anaerostipes_SGB4708,0.00679,ERR10900619
s__Blautia_massiliensis,0.00586,ERR10900619
s__GGB34797_SGB14321,0.00583,ERR10900619
s__Eubacteriaceae_bacterium,0.00464,ERR10900619
s__Ruminococcus_sp_NSJ_13,0.00463,ERR10900619
s__Streptococcus_SGB15012,0.00412,ERR10900619
s__GGB9614_SGB15049,0.00366,ERR10900619
s__GGB34228_SGB72916,0.0034,ERR10900619
s__Blautia_faecis,0.00269,ERR10900619
s__Paratractidigestivibacter_faecalis,0.00244,ERR10900619
s__GGB9760_SGB15373,0.00207,ERR10900619
s__Lachnospiraceae_bacterium_Marseille_Q4251,0.00182,ERR10900619
s__Coprococcus_catus,0.00101,ERR10900619
s__Bacteroides_nordii,0.00084,ERR10900619
s__Dorea_sp_AF36_15AT,0.00051,ERR10900619
s__Roseburia_sp_BX1005,0.00047,ERR10900619
s__Clostridium_sp_AF32_12BH,0.00034,ERR10900619
s__Bifidobacterium_longum,47.68584,ERR10900620
s__Bifidobacterium_bifidum,16.25989,ERR10900620
s__Limosilactobacillus_mucosae,12.12494,ERR10900620
s__Brachyspira_pilosicoli,8.67638,ERR10900620
s__Bifidobacterium_breve,3.76695,ERR10900620
s__Lactobacillus_gasseri,3.41146,ERR10900620
s__Streptococcus_salivarius,2.7883,ERR10900620
s__Enterococcus_hirae,1.11491,ERR10900620
s__Escherichia_coli,0.87561,ERR10900620
s__Limosilactobacillus_gastricus,0.71793,ERR10900620
s__Veillonella_atypica,0.60433,ERR10900620
s__Corynebacterium_amycolatum,0.38851,ERR10900620
s__Acinetobacter_variabilis,0.20743,ERR10900620
s__Micrococcus_luteus,0.1876,ERR10900620
s__Faecalibacterium_prausnitzii,0.17031,ERR10900620
s__Prevotella_copri_clade_C,0.1523,ERR10900620
s__Streptococcus_lactarius,0.14654,ERR10900620
s__Pseudoglutamicibacter_cumminsii,0.08352,ERR10900620
s__Veillonella_parvula,0.0787,ERR10900620
s__Phocaeicola_dorei,0.07693,ERR10900620
s__Rothia_mucilaginosa,0.06522,ERR10900620
s__Bacteroides_uniformis,0.05557,ERR10900620
s__Streptococcus_mitis,0.03944,ERR10900620
s__Helcobacillus_massiliensis,0.03354,ERR10900620
s__Acinetobacter_towneri,0.03343,ERR10900620
s__GGB24256_SGB36069,0.02642,ERR10900620
s__Corynebacterium_xerosis,0.02636,ERR10900620
s__Giardia_intestinalis,0.02592,ERR10900620
s__Cloacibacillus_SGB15503,0.02387,ERR10900620
s__Bacteroides_fragilis,0.0206,ERR10900620
s__Fusobacterium_nucleatum,0.01828,ERR10900620
s__Streptococcus_pneumoniae,0.01761,ERR10900620
s__Corynebacterium_freneyi,0.01657,ERR10900620
s__Jeotgalicoccus_schoeneichii,0.01416,ERR10900620
s__Romboutsia_timonensis,0.01407,ERR10900620
s__Enterococcus_avium,0.01395,ERR10900620
s__Streptococcus_peroris,0.00892,ERR10900620
s__GGB9611_SGB2124,0.00693,ERR10900620
s__Prevotella_timonensis,0.00385,ERR10900620
s__Sutterella_sp_AM11_39,0.00364,ERR10900620
s__Oligella_urethralis,0.00301,ERR10900620
s__Helcococcus_sueciensis,0.00267,ERR10900620
s__Streptococcus_sobrinus,0.00236,ERR10900620
s__Nosocomiicoccus_massiliensis,0.00163,ERR10900620
s__Erysipelatoclostridium_ramosum,0.00161,ERR10900620
s__Levyella_massiliensis,0.00143,ERR10900620
s__Clostridium_SGB4750,0.00028,ERR10900620
s__Anaerococcus_obesiensis,0.00027,ERR10900620
s__Bifidobacterium_longum,49.43048,ERR10900621
s__Streptococcus_lutetiensis,25.04203,ERR10900621
s__Enterococcus_SGB6173,6.44146,ERR10900621
s__Clostridium_SGB6179,4.04716,ERR10900621
s__Escherichia_coli,3.92134,ERR10900621
s__Clostridium_SGB6176,1.74687,ERR10900621
s__Streptococcus_SGB4454,1.39691,ERR10900621
s__Turicibacter_bilis,1.08745,ERR10900621
s__Intestinibacter_bartlettii,0.853,ERR10900621
s__Streptococcus_salivarius,0.83327,ERR10900621
s__GGB4456_SGB6141,0.7323,ERR10900621
s__Romboutsia_timonensis,0.67522,ERR10900621
s__Actinomyces_sp_ICM58,0.5161,ERR10900621
s__Streptococcus_parasanguinis,0.44005,ERR10900621
s__Haemophilus_parainfluenzae,0.36845,ERR10900621
s__Clostridium_sp_NSJ_42,0.36058,ERR10900621
s__Streptococcus_mitis,0.33272,ERR10900621
s__Turicibacter_sanguinis,0.25614,ERR10900621
s__Streptococcus_peroris,0.22681,ERR10900621
s__Clostridium_celatum,0.20248,ERR10900621
s__Clostridium_saudiense,0.19662,ERR10900621
s__Rothia_mucilaginosa,0.18786,ERR10900621
s__Clostridium_sp_1001270J_160509_D11,0.18127,ERR10900621
s__Streptococcus_mitis,0.1485,ERR10900621
s__Veillonella_dispar,0.12349,ERR10900621
s__Veillonella_atypica,0.0935,ERR10900621
s__Clostridium_disporicum,0.0924,ERR10900621
s__Granulicatella_SGB8255,0.03728,ERR10900621
s__Clostridium_cuniculi,0.02173,ERR10900621
s__Haemophilus_haemolyticus,0.00653,ERR10900621
s__Bifidobacterium_longum,51.58052,ERR10900622
s__Bacteroides_fragilis,15.60597,ERR10900622
s__Streptococcus_lutetiensis,5.65374,ERR10900622
s__Escherichia_coli,4.89894,ERR10900622
s__Prevotella_copri_clade_G,4.30754,ERR10900622
